0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,genre_label
-266.53106689453125,116.67671203613281,17.117645263671875,45.66341018676758,15.807183265686035,24.914493560791016,-1.1644386053085327,23.79352378845215,-1.451269268989563,11.245293617248535,0.5515251755714417,9.92648983001709,0.8166612982749939,0.7468836903572083,0.536575973033905,0.36344340443611145,0.2599775195121765,0.23085086047649384,0.27346280217170715,0.3084331452846527,0.3956870436668396,0.3672720193862915,0.3366581201553345,0.4229569733142853,0.5791265964508057,1280.783900790562,2894.393780048077,0.03956580528846154,0
-202.1455841064453,128.56398010253906,9.200202941894531,36.04024887084961,-8.335864067077637,20.419530868530273,-14.087520599365234,30.19058609008789,-14.848851203918457,11.323790550231934,-7.37054443359375,12.745098114013672,-1.9089218378067017,0.491951048374176,0.37033066153526306,0.3122631311416626,0.1788504421710968,0.1931958645582199,0.289928138256073,0.4223681688308716,0.520622193813324,0.3460574150085449,0.272637277841568,0.31352320313453674,0.44266241788864136,1517.4623714462116,3483.2440655048076,0.04999248798076923,0
-197.23316955566406,150.332763671875,-32.05910110473633,44.97871017456055,9.588902473449707,10.9701566696167,-7.208316802978516,20.680896759033203,-4.279200077056885,11.601729393005371,-5.0150885581970215,1.956810474395752,-6.922445297241211,0.46000024676322937,0.277808278799057,0.44676703214645386,0.15372304618358612,0.1510651856660843,0.3569079637527466,0.4512800872325897,0.644736111164093,0.2999907433986664,0.30152156949043274,0.23004348576068878,0.28104346990585327,1313.8724289126842,2560.5463115985576,0.07730243389423076,0
-228.4395294189453,135.80325317382812,0.4882656931877136,32.3094367980957,4.164819240570068,29.942941665649414,-10.361607551574707,19.184011459350586,-11.121745109558105,12.923996925354004,-5.095413684844971,8.275437355041504,-6.67666482925415,0.46599748730659485,0.2572478950023651,0.2582223117351532,0.15895579755306244,0.13226287066936493,0.20336806774139404,0.3679744005203247,0.8172779083251953,0.5168772339820862,0.2284911572933197,0.23908020555973053,0.3275572955608368,1482.6529952738265,3232.879169170673,0.055885667067307694,0
-205.73892211914062,123.60128021240234,2.467806339263916,32.605228424072266,-4.526339530944824,26.622764587402344,-18.44423484802246,27.312360763549805,-15.583833694458008,16.855022430419922,1.1294933557510376,16.576631546020508,-3.701716899871826,0.21884866058826447,0.2905232310295105,0.3159159719944,0.22498689591884613,0.2659902572631836,0.47670724987983704,0.5930601358413696,0.6145695447921753,0.4040369391441345,0.2894359529018402,0.2940896153450012,0.2328782081604004,1731.3952796598264,4102.240835336538,0.06530198317307692,0
-224.076171875,123.8162841796875,21.10331916809082,40.33669662475586,-2.524492025375366,28.11981964111328,-11.519877433776855,26.633541107177734,-15.263480186462402,15.059728622436523,-15.305636405944824,5.918176174163818,-1.4787428379058838,0.3002997040748596,0.30433189868927,0.3167083263397217,0.27423301339149475,0.23504731059074402,0.3768235146999359,0.4548964500427246,0.606707751750946,0.4615255892276764,0.22321633994579315,0.18453523516654968,0.21379156410694122,1494.575167693991,3689.71435546875,0.03781174879807692,0
-220.09703063964844,122.3599624633789,14.602818489074707,43.1417236328125,2.6771931648254395,25.41022300720215,-12.610725402832031,24.30811882019043,-14.719822883605957,18.41138458251953,-13.139497756958008,4.701148509979248,-1.7222832441329956,0.39150843024253845,0.3060721755027771,0.2804068922996521,0.2756267786026001,0.346931129693985,0.4627317190170288,0.42122915387153625,0.5429790019989014,0.4036235809326172,0.22139610350131989,0.20454590022563934,0.2651815414428711,1573.1729332034652,3840.529597355769,0.05181039663461538,0
-170.26182556152344,113.99044799804688,14.70389175415039,32.571224212646484,-8.033140182495117,25.66094970703125,-13.7521333694458,26.655702590942383,-16.425552368164062,17.74195671081543,-10.850666999816895,3.833634853363037,-4.306189060211182,0.39949893951416016,0.38233065605163574,0.3852355182170868,0.24863433837890625,0.25998973846435547,0.3334987461566925,0.40447506308555603,0.47195199131965637,0.30250316858291626,0.20288115739822388,0.24455910921096802,0.3080907166004181,1884.038211722182,4540.027418870192,0.07060171274038461,0
-165.95361328125,123.84603881835938,5.651572227478027,41.72926712036133,-8.921741485595703,22.210302352905273,-15.815078735351562,32.915653228759766,-18.098228454589844,13.618321418762207,-12.472373008728027,3.086310386657715,-5.412680149078369,0.41686347126960754,0.22784306108951569,0.1890213042497635,0.11852408945560455,0.16731414198875427,0.43487390875816345,0.3867369294166565,0.5174983143806458,0.31996026635169983,0.3002210855484009,0.4725172817707062,0.4081992208957672,1669.6777415329318,3982.648737980769,0.05913461538461538,0
-218.11749267578125,133.39065551757812,5.119945526123047,37.58229064941406,0.5589733123779297,26.088762283325195,-5.215981960296631,24.49703598022461,-10.009119987487793,9.531546592712402,-5.7536702156066895,2.9941933155059814,-5.801690101623535,0.670379638671875,0.4640709161758423,0.2686377763748169,0.111161008477211,0.10109734535217285,0.17914246022701263,0.26851925253868103,0.45028260350227356,0.24269406497478485,0.1758289337158203,0.24359044432640076,0.3569250702857971,1378.0660447872626,3199.751164362981,0.047119140625,0
-114.70075225830078,129.31040954589844,-25.687049865722656,34.934654235839844,-17.625770568847656,27.660404205322266,-16.622724533081055,4.984302997589111,-13.170804977416992,5.413442611694336,-17.335546493530273,1.8933557271957397,-8.801987648010254,0.33372050523757935,0.1803363412618637,0.2827967703342438,0.4527170658111572,0.5887830853462219,0.43868643045425415,0.27938640117645264,0.2655573785305023,0.3281201422214508,0.3876284956932068,0.3689882755279541,0.5402851700782776,1677.6989226693167,3300.7915790264424,0.07798602764423077,0
-105.12804412841797,153.00506591796875,-22.927997589111328,35.254310607910156,-17.69571876525879,24.908382415771484,-9.744454383850098,15.666275024414062,-10.367274284362793,7.986926078796387,-11.890582084655762,7.510888576507568,-8.255494117736816,0.3760993182659149,0.2264707237482071,0.2920875549316406,0.4418220818042755,0.6445016264915466,0.43868330121040344,0.3082811236381531,0.30429428815841675,0.3450060188770294,0.3176392614841461,0.34344735741615295,0.566266655921936,1338.9885133971134,2666.141826923077,0.05928485576923077,0
-83.25112915039062,142.12818908691406,-30.30340003967285,35.71711349487305,-20.4044246673584,29.21344566345215,-16.10899543762207,12.687150955200195,-13.431529998779297,10.879905700683594,-13.157647132873535,5.044340133666992,-9.098248481750488,0.3510330617427826,0.1876242458820343,0.2421553134918213,0.3178408443927765,0.43115827441215515,0.33739137649536133,0.3348505198955536,0.31687331199645996,0.37814655900001526,0.6021167039871216,0.4789622724056244,0.5820295214653015,1593.0194267063089,3226.9989483173076,0.07430889423076924,0
-88.02340698242188,150.99795532226562,-29.062711715698242,36.47733688354492,-17.882963180541992,26.736173629760742,-12.4678955078125,15.847001075744629,-12.951345443725586,10.94814682006836,-12.717251777648926,8.337904930114746,-10.306962966918945,0.26339173316955566,0.2607313096523285,0.3317561447620392,0.4522283971309662,0.5353718996047974,0.38504159450531006,0.34031033515930176,0.41903772950172424,0.4342653155326843,0.5323853492736816,0.3707614839076996,0.44916006922721863,1441.000414097492,2867.14599609375,0.06526442307692308,0
-84.722900390625,145.0894775390625,-32.41535568237305,36.77820587158203,-18.719146728515625,27.20497703552246,-14.705686569213867,12.002730369567871,-12.985918045043945,9.03121566772461,-16.784896850585938,3.7932071685791016,-8.555327415466309,0.3153667747974396,0.18954677879810333,0.26109611988067627,0.3614094853401184,0.40678879618644714,0.30820900201797485,0.2985251247882843,0.26072821021080017,0.3274106979370117,0.43159013986587524,0.5013349056243896,0.643805742263794,1541.7736511459336,3059.6197040264424,0.0767578125,0
-119.6397476196289,137.89901733398438,-31.705047607421875,40.965293884277344,-14.782078742980957,26.421785354614258,-17.771377563476562,7.081479549407959,-14.896574974060059,8.298196792602539,-17.935035705566406,2.292609691619873,-8.342341423034668,0.4454892873764038,0.178583025932312,0.2128582000732422,0.3833223879337311,0.47463223338127136,0.3662579655647278,0.3461182117462158,0.293529212474823,0.25510507822036743,0.302306592464447,0.3739122450351715,0.7435429692268372,1597.0947116478544,3177.7210411658652,0.07379432091346154,0
-104.81031799316406,155.34654235839844,-41.25614929199219,27.77674674987793,-13.887588500976562,23.293821334838867,-12.310530662536621,9.691222190856934,-11.896889686584473,9.248567581176758,-13.356606483459473,4.151187896728516,-6.2160186767578125,0.23578542470932007,0.14167757332324982,0.2833496928215027,0.33790847659111023,0.7510199546813965,0.2742052376270294,0.14552932977676392,0.14630959928035736,0.19726575911045074,0.18758025765419006,0.2532074749469757,0.6470198631286621,1400.0893050091665,2560.215031550481,0.07764423076923077,0
-73.8257827758789,142.64210510253906,-31.614501953125,27.72974395751953,-11.385502815246582,27.569751739501953,-17.430618286132812,16.631315231323242,-14.272472381591797,16.795745849609375,-13.403617858886719,12.295182228088379,-13.379474639892578,0.25236737728118896,0.20941148698329926,0.392910361289978,0.4442029297351837,0.6705158948898315,0.31905436515808105,0.3494827449321747,0.2968268394470215,0.26252585649490356,0.23201733827590942,0.3216295838356018,0.5851410627365112,1549.1415878874639,2927.107684795673,0.07825270432692308,0
-73.82685089111328,131.04563903808594,-31.192520141601562,29.46630096435547,-11.447402000427246,29.54046630859375,-19.931396484375,14.951153755187988,-15.742937088012695,15.950974464416504,-14.038166999816895,12.093907356262207,-15.046363830566406,0.3043871521949768,0.19051826000213623,0.23114576935768127,0.3393401503562927,0.49606093764305115,0.2905815541744232,0.3043207824230194,0.25195634365081787,0.285768985748291,0.4046350419521332,0.30485355854034424,0.6063182950019836,1705.729335793462,3325.886042668269,0.08994891826923077,0
-73.76276397705078,132.784912109375,-28.681100845336914,26.587726593017578,-10.046904563903809,29.162399291992188,-13.088042259216309,20.57109260559082,-10.962211608886719,15.716757774353027,-12.97865104675293,12.364653587341309,-12.233208656311035,0.2656850814819336,0.19409476220607758,0.41284623742103577,0.4284598231315613,0.445125937461853,0.31362155079841614,0.3349093198776245,0.3485831022262573,0.39872196316719055,0.5783740878105164,0.40571874380111694,0.5852038860321045,1678.9369732406558,3283.6478365384614,0.08280874399038461,0
-228.2259063720703,157.79217529296875,5.6490092277526855,25.817138671875,7.138374328613281,9.392560005187988,1.0389254093170166,8.889495849609375,1.6759263277053833,7.826920032501221,2.7244672775268555,4.68743371963501,-1.7626293897628784,0.23366093635559082,0.3279315233230591,0.47345560789108276,0.6081030368804932,0.7909607887268066,0.5106704235076904,0.26094725728034973,0.19492430984973907,0.18067382276058197,0.313084214925766,0.26607799530029297,0.28920045495033264,860.8846906179639,1636.0265174278845,0.02470703125,0
-217.84048461914062,158.71726989746094,-2.333281993865967,31.021570205688477,3.9162814617156982,9.373766899108887,0.7403479814529419,11.844783782958984,1.9400451183319092,10.509804725646973,2.5555877685546875,2.676300525665283,-3.3539512157440186,0.3239401578903198,0.3421354293823242,0.45391619205474854,0.5293083190917969,0.7522189617156982,0.4708015024662018,0.2653545141220093,0.20564433932304382,0.24025996029376984,0.36630451679229736,0.34284573793411255,0.41761019825935364,942.6433346486912,1853.5946890024038,0.031982421875,0
-218.8223114013672,164.61837768554688,0.8249601125717163,24.815778732299805,4.9752702713012695,7.420949935913086,-0.5599536895751953,13.253538131713867,2.5286202430725098,8.639395713806152,2.8177073001861572,5.637194633483887,-1.1707167625427246,0.3501855134963989,0.32417261600494385,0.4659912884235382,0.5373576879501343,0.7633899450302124,0.7251883745193481,0.5339520573616028,0.2776734530925751,0.2518133819103241,0.21790547668933868,0.2573820650577545,0.3587760627269745,900.400091558422,1702.19970703125,0.02808368389423077,0
-196.94183349609375,150.69813537597656,8.545903205871582,28.453493118286133,-2.43131947517395,15.9283447265625,-10.882598876953125,10.685407638549805,2.3306312561035156,11.208478927612305,-1.4194949865341187,6.767843246459961,-5.28373908996582,0.41056594252586365,0.4006609618663788,0.5317032337188721,0.4927824139595032,0.5406765341758728,0.5811648368835449,0.5551704168319702,0.3010541498661041,0.27406856417655945,0.3839540183544159,0.4112839698791504,0.45630523562431335,1127.1087916883746,2401.1177884615386,0.03407451923076923,0
-196.39102172851562,145.96812438964844,2.602847099304199,21.712894439697266,1.01150381565094,16.538732528686523,-11.261361122131348,7.95512056350708,-1.532881259918213,8.158580780029297,-5.862346649169922,7.487878322601318,-3.768866539001465,0.3769625723361969,0.3730947971343994,0.4709100127220154,0.44848763942718506,0.6024759411811829,0.4855351746082306,0.3393663763999939,0.2735039293766022,0.26704058051109314,0.37008851766586304,0.32613828778266907,0.4887167513370514,1239.708351183453,2735.79345703125,0.03943434495192308,0
-179.01315307617188,141.68002319335938,11.105156898498535,30.58652114868164,-1.0008431673049927,22.813159942626953,-12.341779708862305,5.767958641052246,-7.1309614181518555,11.972214698791504,-7.517863750457764,7.423257827758789,-5.020018100738525,0.3782065808773041,0.41212931275367737,0.5055238604545593,0.5650054216384888,0.600716233253479,0.48871666193008423,0.4089735448360443,0.28475356101989746,0.2638317942619324,0.2799761891365051,0.258265882730484,0.3521490693092346,1252.8360546297338,2760.556640625,0.04011042668269231,0
-194.03887939453125,152.13600158691406,0.4910562336444855,29.050682067871094,-0.03355618938803673,14.435467720031738,-3.2346150875091553,13.336792945861816,-1.109344482421875,7.840331077575684,-4.498034477233887,7.52061653137207,-2.8653371334075928,0.33344796299934387,0.4811258316040039,0.6913092136383057,0.6199119687080383,0.6318086981773376,0.5266277194023132,0.38896527886390686,0.2750095725059509,0.21099519729614258,0.26563510298728943,0.32140305638313293,0.39986321330070496,1034.5049668284294,2013.685772235577,0.032481971153846156,0
-195.0703887939453,146.90525817871094,5.525210380554199,27.692785263061523,-2.2019832134246826,15.168723106384277,-4.195998668670654,13.32689380645752,-3.5454046726226807,8.213750839233398,-3.94294810295105,4.979474067687988,-1.200874924659729,0.37965813279151917,0.44223442673683167,0.5339924693107605,0.5690809488296509,0.7021334171295166,0.5243977904319763,0.30010828375816345,0.22967544198036194,0.20136108994483948,0.29762545228004456,0.33215591311454773,0.37763509154319763,1079.4736775372132,2149.096491887019,0.03104717548076923,0
-186.48545837402344,144.61917114257812,4.343556880950928,27.581235885620117,-3.3775126934051514,19.647104263305664,-5.39088773727417,7.102080821990967,-2.3593854904174805,9.21942138671875,-6.805844783782959,7.177068710327148,-0.7207263708114624,0.3706870377063751,0.42318663001060486,0.5313805341720581,0.5533390045166016,0.5437545776367188,0.4837348163127899,0.37950971722602844,0.3131251633167267,0.3781321942806244,0.4344158470630646,0.3568534851074219,0.3765125572681427,1216.1579974640233,2533.2157076322114,0.03777043269230769,0
-192.60194396972656,149.3800506591797,9.228433609008789,31.382118225097656,1.6387701034545898,19.443998336791992,-7.650745391845703,6.635692596435547,-4.818708896636963,2.853064775466919,-14.113302230834961,10.228440284729004,-2.183332681655884,0.33083000779151917,0.39265692234039307,0.5308615565299988,0.5431249737739563,0.5514326095581055,0.5920330882072449,0.4315325617790222,0.3078726828098297,0.22451287508010864,0.1864084005355835,0.2678290903568268,0.3111889362335205,1071.8311483260368,2117.707707331731,0.03036358173076923,0
-180.6820526123047,148.57852172851562,-41.67660903930664,27.568742752075195,-32.90586471557617,14.444767951965332,-28.373001098632812,-0.09562753885984421,-14.374341011047363,3.1241226196289062,-19.206314086914062,2.787799119949341,-10.353668212890625,0.16894201934337616,0.370222806930542,0.5605254173278809,0.34175243973731995,0.1592831313610077,0.436238169670105,0.19304482638835907,0.07130356878042221,0.24141687154769897,0.3518221378326416,0.5621403455734253,0.24319253861904144,1547.556147657305,2929.4266451322114,0.08600886418269231,0
-145.16758728027344,97.3846435546875,-29.25114631652832,27.7811336517334,-38.801307678222656,18.4226131439209,-23.688180923461914,7.633825302124023,-18.51490592956543,6.818689823150635,-17.507394790649414,-6.011528015136719,-3.510913372039795,0.21957775950431824,0.5834890604019165,0.34614118933677673,0.18811510503292084,0.13862468302249908,0.3115632236003876,0.13153226673603058,0.17310965061187744,0.42758211493492126,0.37493929266929626,0.44592708349227905,0.22720541059970856,2392.1745364197973,4549.386080228365,0.14799429086538463,0
-156.31854248046875,114.522216796875,-31.78561019897461,26.00408935546875,-41.67996597290039,15.912338256835938,-25.07312774658203,11.415120124816895,-19.03131103515625,6.331570148468018,-18.427366256713867,-1.7604783773422241,-6.13596248626709,0.32143184542655945,0.4756867587566376,0.3226601779460907,0.25979310274124146,0.2286856323480606,0.42392826080322266,0.18929292261600494,0.33936870098114014,0.508804202079773,0.33325594663619995,0.45934244990348816,0.2687416076660156,2097.7099315184428,4234.5872145432695,0.1077411358173077,0
-142.38308715820312,124.53797912597656,-46.3236083984375,27.45677375793457,-43.15898513793945,14.456864356994629,-25.30255126953125,5.110761642456055,-13.24223804473877,8.85494327545166,-16.04224395751953,-3.035290479660034,-10.612054824829102,0.11303483694791794,0.16368381679058075,0.21983471512794495,0.20390667021274567,0.21392393112182617,0.5401543974876404,0.21011203527450562,0.10628568381071091,0.20355746150016785,0.32354724407196045,0.7093364000320435,0.278667688369751,1991.791384037364,3914.073768028846,0.11609450120192308,0
-155.75904846191406,133.40191650390625,-51.80708312988281,26.382076263427734,-31.079059600830078,15.403775215148926,-28.017345428466797,-0.7774936556816101,-11.731279373168945,1.2594066858291626,-14.601767539978027,5.611325263977051,-7.809670925140381,0.19363300502300262,0.2931077182292938,0.49574175477027893,0.3099735677242279,0.15206801891326904,0.4859379529953003,0.1691066175699234,0.0524928979575634,0.17796441912651062,0.3071521818637848,0.4767305552959442,0.19014263153076172,1776.8239078671138,3373.259089543269,0.10813551682692307,0
-164.81219482421875,122.88833618164062,-39.31686019897461,31.474950790405273,-40.07590103149414,19.06231117248535,-26.989471435546875,9.514466285705566,-17.429462432861328,6.9806599617004395,-16.377134323120117,1.0237735509872437,-13.374587059020996,0.21818716824054718,0.18997815251350403,0.30763405561447144,0.2531445324420929,0.32956621050834656,0.6610912084579468,0.32258912920951843,0.23733359575271606,0.2796124517917633,0.38471734523773193,0.6680465936660767,0.31398409605026245,1982.5605914803593,4111.8479567307695,0.09830603966346153,0
-213.26754760742188,153.47433471679688,-31.731182098388672,20.856002807617188,-22.834794998168945,9.19038200378418,-27.627565383911133,-0.14096151292324066,-11.918274879455566,1.083527684211731,-16.461156845092773,1.3458900451660156,-11.664875984191895,0.16179412603378296,0.27400654554367065,0.2766178846359253,0.14926573634147644,0.2580567002296448,0.7283425331115723,0.20446595549583435,0.09927276521921158,0.12237292528152466,0.2749910354614258,0.6134560704231262,0.2121257483959198,1380.3231753477992,2544.3135892427886,0.06806640625,0
-151.4931182861328,131.0319061279297,-42.07046890258789,25.510629653930664,-41.411922454833984,16.843990325927734,-30.00261878967285,6.137979984283447,-15.554875373840332,4.35525369644165,-14.329938888549805,3.7706875801086426,-9.178850173950195,0.2241334766149521,0.25819700956344604,0.2990261912345886,0.2362818568944931,0.25551578402519226,0.6219601631164551,0.3136014938354492,0.2041175663471222,0.31293824315071106,0.35922643542289734,0.5554695725440979,0.31224289536476135,1830.7203807415044,3668.18115234375,0.09195087139423076,0
-170.21966552734375,145.6569366455078,-43.70806884765625,21.605138778686523,-30.97635269165039,9.49280834197998,-26.641408920288086,0.11443699151277542,-15.914746284484863,2.5788352489471436,-15.764276504516602,-2.4602739810943604,-9.398898124694824,0.1595805287361145,0.3674337565898895,0.4895423948764801,0.21434563398361206,0.21536993980407715,0.5979101657867432,0.18342797458171844,0.10406766086816788,0.23618654906749725,0.406101793050766,0.5329487919807434,0.1680833101272583,1561.2226556431506,2842.9625525841348,0.08560321514423076,0
-158.28677368164062,136.60292053222656,-42.322845458984375,29.96460723876953,-43.753108978271484,16.679800033569336,-30.98797035217285,4.293058395385742,-15.65438175201416,4.999025344848633,-12.983795166015625,0.04817076027393341,-13.414230346679688,0.322988897562027,0.5024159550666809,0.30385613441467285,0.21607071161270142,0.5166379809379578,0.2689071595668793,0.134676992893219,0.2767362594604492,0.3484644293785095,0.5263161063194275,0.24986499547958374,0.20695723593235016,1796.0177098025192,3647.8902493990386,0.09482421875,0
-246.07566833496094,162.9962921142578,-7.900264739990234,33.96864700317383,-18.322994232177734,10.611111640930176,-23.58368682861328,2.864671468734741,-4.69435977935791,4.073454856872559,-13.971253395080566,-5.004817485809326,-10.499553680419922,0.1418663114309311,0.251972496509552,0.4411888122558594,0.12766048312187195,0.14724382758140564,0.44817158579826355,0.3723243474960327,0.4374227225780487,0.1936587542295456,0.2567960321903229,0.521703839302063,0.30981898307800293,1148.451465588671,2284.4243915264424,0.049447866586538464,0
-206.25189208984375,166.17315673828125,-26.74176788330078,25.528379440307617,-21.273576736450195,11.23582935333252,-22.42177391052246,4.302460670471191,-12.520950317382812,-0.5592361688613892,-12.018729209899902,1.2620559930801392,-14.636327743530273,0.1839134246110916,0.2507382929325104,0.7169714570045471,0.29956457018852234,0.12033278495073318,0.28408151865005493,0.36181706190109253,0.5470044016838074,0.22089868783950806,0.2917560338973999,0.1974678933620453,0.454279363155365,1216.5883046490762,2248.3148662860576,0.05775240384615385,0
-142.3520050048828,43.856040954589844,-25.79901123046875,43.40937805175781,-43.370521545410156,32.4959716796875,-32.23030471801758,12.424690246582031,-22.69481086730957,7.401491641998291,-16.803815841674805,3.9168479442596436,-3.103386402130127,0.4778897762298584,0.3641514182090759,0.2671875059604645,0.12973733246326447,0.18092893064022064,0.12884296476840973,0.1678287535905838,0.4001636803150177,0.3268929123878479,0.34485673904418945,0.4078637361526489,0.38811710476875305,3193.171280493216,5735.4514723557695,0.19065504807692307,0
-144.40216064453125,112.37802124023438,-27.454187393188477,37.61471939086914,-35.471126556396484,17.843393325805664,-28.10434341430664,11.350927352905273,-16.651538848876953,0.4965879023075104,-17.95893669128418,-0.4273676872253418,-11.53570556640625,0.18831533193588257,0.3380945026874542,0.7594749331474304,0.29753243923187256,0.11599113792181015,0.18178990483283997,0.21787317097187042,0.35881614685058594,0.2494623064994812,0.2867845892906189,0.2227299064397812,0.3586871325969696,2127.6984168601834,3853.9464393028848,0.12116135817307692,0
-242.44065856933594,72.43433380126953,-8.880556106567383,66.78524780273438,-8.68968391418457,28.31877899169922,-22.828105926513672,16.14314842224121,-6.677159309387207,4.855197906494141,-15.029385566711426,-1.6678171157836914,-9.276810646057129,0.2961897552013397,0.3633824586868286,0.402271568775177,0.21564222872257233,0.17067071795463562,0.2415100634098053,0.3802323043346405,0.47965845465660095,0.3210197389125824,0.32825782895088196,0.3394205868244171,0.34650081396102905,2447.9240579963607,4751.549729567308,0.11474233774038461,0
-209.12493896484375,168.50741577148438,-21.51740264892578,26.18123435974121,-19.93209457397461,12.402786254882812,-22.48430824279785,1.1272143125534058,-9.681130409240723,1.8986809253692627,-13.13811206817627,-2.1976044178009033,-14.018442153930664,0.11037921905517578,0.303226500749588,0.7369380593299866,0.19787345826625824,0.10955604165792465,0.33100542426109314,0.3055524230003357,0.3490951955318451,0.10576726496219635,0.16943097114562988,0.36493921279907227,0.363525927066803,1149.294466916081,2070.334660456731,0.05363957331730769,0
